Customer ID,First Name,Last Name,Phone Number,Email,Age,Gender,Marital Status,Income,CIBIL Score,Account Number,Employment Status,Number of Dependents
CUST10439,Kiran,Goud,6407399340,kirangoud71@gmail.com,33,Male,Married,"15,45,000",656,786773706703,Retired,4
CUST10440,Kiran,Patel,9268827939,kiranpatel12@gmail.com,46,Male,Married,"27,72,000",396,177361521461,Employed,1
CUST10441,Ravi,Rao,6951793598,ravirao25@gmail.com,22,Male,Single,"22,52,000",737,471476165350,Student,2
CUST10442,Mounika,Reddy,7926105416,mounikareddy10@gmail.com,55,Male,Married,"3,98,000",635,261516118121,Student,4
CUST10443,Lakshmi,Patel,7243794717,lakshmipatel86@gmail.com,46,Female,Single,"28,25,000",697,326969713068,Retired,2
CUST10444,Mounika,Rao,6135531157,mounikarao61@gmail.com,32,Female,Single,"16,60,000",668,567462317826,Student,3
CUST10445,Teja,Patel,9879381912,tejapatel95@gmail.com,32,Female,Married,"24,94,000",749,184785685487,Student,4
CUST10446,Ravi,Dasari,6409882478,ravidasari57@gmail.com,37,Female,Single,"2,78,000",525,559754642892,Unemployed,1
CUST10447,Lakshmi,Sharma,9400609358,lakshmisharma83@gmail.com,60,Female,Married,"16,33,000",696,120002728564,Unemployed,1
CUST10448,Teja,Reddy,7476362006,tejareddy13@gmail.com,57,Female,Married,"20,96,000",833,507214046561,Employed,3
CUST10449,Venkatesh,Goud,7093926863,venkateshgoud39@gmail.com,48,Female,Married,"28,68,000",494,475359725490,Unemployed,3
CUST10450,Lakshmi,Goud,8245644260,lakshmigoud48@gmail.com,41,Male,Married,"15,45,000",321,530220103137,Student,2
CUST10451,Anusha,Babu,6613490045,anushababu18@gmail.com,34,Male,Single,"26,01,000",327,628110704988,Employed,2
CUST10452,Venkatesh,Rao,7822816663,venkateshrao60@gmail.com,21,Male,Married,"19,11,000",695,738661958937,Retired,3
CUST10453,Divya,Reddy,9146992527,divyareddy81@gmail.com,35,Male,Married,"12,97,000",622,905500516898,Employed,1
CUST10454,Ravi,Rao,8194459529,ravirao60@gmail.com,40,Male,Married,"30,37,000",812,519304277279,Employed,3
CUST10455,Anusha,Naidu,6250300679,anushanaidu15@gmail.com,39,Female,Married,"8,95,000",686,355235735064,Unemployed,4
CUST10456,Anusha,Sharma,6984043160,anushasharma86@gmail.com,51,Male,Single,"2,44,000",849,765282672363,Employed,0
CUST10457,Anusha,Sharma,9342279260,anushasharma41@gmail.com,52,Male,Single,"26,20,000",645,267253748577,Unemployed,2
CUST10458,Sita,Kumar,7650289769,sitakumar68@gmail.com,30,Male,Married,"19,58,000",679,328397790745,Unemployed,3
CUST10459,Anusha,Naidu,9333059639,anushanaidu47@gmail.com,51,Female,Married,"18,47,000",527,886822980197,Retired,1
CUST10460,Teja,Yadav,9106088504,tejayadav53@gmail.com,21,Male,Married,"4,54,000",454,416896437557,Self-Employed,3
CUST10461,Venkatesh,Yadav,9602452656,venkateshyadav75@gmail.com,42,Male,Married,"17,42,000",697,638833676332,Student,4
CUST10462,Divya,Rao,9256257513,divyarao20@gmail.com,46,Female,Married,"12,71,000",680,872365017514,Student,4
CUST10463,Teja,Goud,7583202948,tejagoud76@gmail.com,29,Male,Married,"3,24,000",683,923162778706,Student,4
CUST10464,Lakshmi,Sharma,9232013558,lakshmisharma96@gmail.com,43,Male,Married,"18,14,000",788,748356108038,Self-Employed,0
CUST10465,Ravi,Naidu,9454221588,ravinaidu47@gmail.com,31,Male,Married,"12,92,000",829,517088852744,Employed,3
CUST10466,Anusha,Reddy,6458546278,anushareddy12@gmail.com,52,Female,Single,"13,78,000",768,373833016730,Employed,2
CUST10467,Kiran,Kumar,8450895947,kirankumar48@gmail.com,35,Female,Married,"23,55,000",410,966711071251,Employed,3
CUST10468,Venkatesh,Yadav,9468774929,venkateshyadav39@gmail.com,55,Male,Single,"23,58,000",891,490729836100,Employed,3
CUST10469,Kiran,Babu,8644432535,kiranbabu15@gmail.com,27,Female,Married,"27,31,000",744,548739370254,Self-Employed,3
CUST10470,Ravi,Naidu,6736384689,ravinaidu50@gmail.com,36,Female,Single,"4,45,000",817,337065045475,Employed,4
CUST10471,Sita,Sharma,8138837914,sitasharma1@gmail.com,57,Female,Single,"7,32,000",830,906755077690,Student,1
CUST10472,Sita,Reddy,9556200109,sitareddy11@gmail.com,37,Female,Married,"24,18,000",675,501587561031,Self-Employed,0
CUST10473,Kiran,Yadav,6303244172,kiranyadav96@gmail.com,33,Male,Single,"10,49,000",676,467340157313,Student,3
CUST10474,Lakshmi,Sharma,9470867478,lakshmisharma1@gmail.com,58,Female,Single,"27,13,000",728,957347517730,Student,0
CUST10475,Teja,Reddy,8344301334,tejareddy75@gmail.com,31,Male,Single,"12,50,000",753,448935475982,Self-Employed,3
CUST10476,Divya,Naidu,8330175930,divyanaidu30@gmail.com,41,Male,Married,"8,86,000",775,584683962248,Self-Employed,2
CUST10477,Ravi,Babu,8446926291,ravibabu13@gmail.com,32,Male,Single,"6,95,000",660,326780218637,Unemployed,0
CUST10478,Lakshmi,Babu,9809314820,lakshmibabu60@gmail.com,22,Male,Married,"12,50,000",657,883578107415,Retired,3
CUST10479,Rajesh,Goud,7988112001,rajeshgoud50@gmail.com,40,Female,Married,"29,80,000",720,345704152271,Retired,2
CUST10480,Anusha,Sharma,8829233205,anushasharma75@gmail.com,42,Male,Single,"3,26,000",851,405925869722,Student,2
CUST10481,Teja,Naidu,7008898529,tejanaidu51@gmail.com,38,Male,Married,"9,23,000",847,155075278792,Self-Employed,1
CUST10482,Mounika,Rao,9921987125,mounikarao62@gmail.com,46,Male,Single,"20,77,000",744,494951583625,Self-Employed,2
CUST10483,Kiran,Kumar,7518705539,kirankumar84@gmail.com,31,Male,Married,"28,86,000",401,764013702981,Student,0
CUST10484,Rajesh,Kumar,9038707157,rajeshkumar9@gmail.com,47,Male,Single,"21,07,000",814,494157915821,Student,3
CUST10485,Ravi,Yadav,8239891331,raviyadav58@gmail.com,34,Male,Married,"28,72,000",675,398210551448,Retired,3
CUST10486,Lakshmi,Naidu,8718523245,lakshminaidu74@gmail.com,38,Male,Married,"11,61,000",677,349117590345,Retired,4
CUST10487,Teja,Reddy,6615421942,tejareddy14@gmail.com,36,Male,Married,"15,21,000",579,241923616602,Employed,0
CUST10488,Venkatesh,Babu,9887466134,venkateshbabu13@gmail.com,54,Male,Single,"26,29,000",756,802113660685,Self-Employed,0
CUST10489,Divya,Rao,8007994409,divyarao5@gmail.com,58,Female,Single,"25,72,000",610,597294303018,Unemployed,3
CUST10490,Ravi,Dasari,9339259284,ravidasari39@gmail.com,48,Male,Married,"7,26,000",693,728167756445,Student,3
CUST10491,Rajesh,Rao,7998096071,rajeshrao2@gmail.com,44,Female,Single,"3,94,000",719,435581668324,Self-Employed,3
CUST10492,Mounika,Goud,8664415044,mounikagoud9@gmail.com,50,Male,Married,"13,58,000",656,421747306068,Student,2
CUST10493,Divya,Naidu,7722344484,divyanaidu95@gmail.com,45,Female,Married,"28,91,000",697,503164029835,Unemployed,4
CUST10494,Lakshmi,Yadav,9689125298,lakshmiyadav61@gmail.com,36,Male,Single,"14,67,000",657,218990331179,Retired,0
CUST10495,Sita,Goud,8673845026,sitagoud62@gmail.com,59,Male,Married,"5,62,000",510,136500679980,Self-Employed,4
CUST10496,Venkatesh,Sharma,9254711615,venkateshsharma98@gmail.com,36,Male,Single,"8,43,000",760,931148267931,Self-Employed,0
CUST10497,Divya,Patel,9639333965,divyapatel25@gmail.com,38,Male,Single,"4,11,000",831,259753848818,Unemployed,4
CUST10498,Lakshmi,Kumar,7957660126,lakshmikumar66@gmail.com,43,Female,Single,"23,76,000",701,590558664452,Retired,2
CUST10499,Anusha,Babu,6073428296,anushababu54@gmail.com,60,Male,Married,"20,67,000",731,105573688075,Student,2
CUST10500,Sita,Babu,8180065280,sitababu66@gmail.com,45,Female,Single,"15,62,000",785,435840336209,Self-Employed,3
CUST10501,Venkatesh,Yadav,9672322018,venkateshyadav55@gmail.com,60,Male,Single,"21,55,000",810,234927163167,Self-Employed,3
CUST10502,Teja,Babu,8059627039,tejababu19@gmail.com,23,Female,Single,"25,58,000",461,804283217224,Retired,3
CUST10503,Kiran,Kumar,8393442107,kirankumar75@gmail.com,57,Female,Married,"17,77,000",481,148898258029,Employed,2
CUST10504,Sita,Sharma,7627575055,sitasharma68@gmail.com,45,Male,Single,"11,53,000",778,344137825132,Employed,3
CUST10505,Sita,Reddy,6377794196,sitareddy63@gmail.com,29,Male,Single,"30,31,000",728,596200988302,Self-Employed,4
CUST10506,Divya,Patel,7500695702,divyapatel57@gmail.com,60,Male,Single,"6,37,000",834,780652464951,Retired,1
CUST10507,Mounika,Rao,6202436011,mounikarao33@gmail.com,49,Female,Single,"9,25,000",391,249325656502,Self-Employed,4
CUST10508,Sita,Kumar,7352938490,sitakumar24@gmail.com,48,Female,Married,"7,99,000",660,700107069930,Employed,0
CUST10509,Ravi,Reddy,7012551293,ravireddy39@gmail.com,56,Male,Married,"3,70,000",729,820969248823,Retired,3
CUST10510,Divya,Dasari,7939338267,divyadasari93@gmail.com,57,Male,Married,"2,32,000",541,899522375303,Unemployed,0
CUST10511,Kiran,Reddy,6437474593,kiranreddy10@gmail.com,23,Male,Married,"18,98,000",688,982282216439,Student,3
CUST10512,Venkatesh,Rao,8188637769,venkateshrao98@gmail.com,48,Female,Married,"17,49,000",675,797368760836,Student,2
CUST10513,Sita,Rao,7031217108,sitarao56@gmail.com,29,Male,Married,"19,67,000",647,949984320986,Unemployed,3
CUST10514,Sita,Dasari,9530882577,sitadasari21@gmail.com,53,Female,Married,"30,94,000",847,880334630335,Employed,2
CUST10515,Rajesh,Babu,6682150705,rajeshbabu77@gmail.com,21,Male,Married,"27,45,000",737,900967334653,Student,1
CUST10516,Teja,Naidu,6851884243,tejanaidu63@gmail.com,49,Female,Married,"3,87,000",447,195094716484,Retired,0
CUST10517,Sita,Sharma,6046340145,sitasharma57@gmail.com,25,Male,Single,"8,05,000",745,820771876751,Employed,2
CUST10518,Sita,Dasari,8644807575,sitadasari70@gmail.com,47,Female,Married,"2,81,000",750,557073967630,Employed,0
CUST10519,Anusha,Naidu,6997146361,anushanaidu70@gmail.com,46,Female,Single,"14,65,000",318,190887359983,Self-Employed,0
CUST10520,Lakshmi,Naidu,6055162620,lakshminaidu19@gmail.com,51,Female,Married,"18,50,000",799,551968234113,Employed,3
CUST10521,Mounika,Babu,9227862259,mounikababu16@gmail.com,39,Female,Single,"5,32,000",451,269101875557,Employed,3
CUST10522,Ravi,Dasari,8376648212,ravidasari65@gmail.com,38,Female,Single,"26,44,000",584,585136952159,Self-Employed,2
CUST10523,Teja,Naidu,6312877511,tejanaidu35@gmail.com,44,Female,Married,"3,26,000",814,280148324507,Employed,2
CUST10524,Ravi,Naidu,8504224700,ravinaidu1@gmail.com,57,Female,Single,"16,14,000",317,347191174822,Retired,0
CUST10525,Anusha,Dasari,7892169509,anushadasari61@gmail.com,50,Male,Single,"4,05,000",748,987754143429,Retired,4
CUST10526,Sita,Babu,7968125014,sitababu52@gmail.com,60,Male,Married,"6,77,000",741,682625080243,Retired,4
CUST10527,Lakshmi,Sharma,7511613961,lakshmisharma65@gmail.com,42,Male,Married,"29,54,000",488,197155048672,Self-Employed,1
CUST10528,Teja,Kumar,7212674625,tejakumar100@gmail.com,57,Male,Married,"22,37,000",359,256502286415,Unemployed,4
CUST10529,Anusha,Dasari,9835048779,anushadasari9@gmail.com,33,Female,Single,"29,34,000",706,446718229838,Self-Employed,2
CUST10530,Teja,Kumar,8032616993,tejakumar46@gmail.com,54,Male,Married,"7,15,000",346,402492173531,Unemployed,1
CUST10531,Divya,Babu,6635916279,divyababu65@gmail.com,57,Male,Married,"16,58,000",584,717319896647,Self-Employed,1
CUST10532,Sita,Yadav,8999558120,sitayadav55@gmail.com,38,Male,Married,"21,34,000",323,595186836746,Student,0
CUST10533,Rajesh,Rao,6690394755,rajeshrao59@gmail.com,58,Male,Married,"28,17,000",403,483248988836,Student,2
CUST10534,Anusha,Dasari,8209379061,anushadasari56@gmail.com,48,Female,Married,"10,62,000",656,745420513618,Student,2
CUST10535,Ravi,Sharma,6947080803,ravisharma71@gmail.com,42,Male,Single,"8,42,000",868,923742733614,Employed,2
CUST10536,Venkatesh,Naidu,6220108643,venkateshnaidu53@gmail.com,48,Male,Single,"8,70,000",665,700460701260,Unemployed,1
CUST10537,Venkatesh,Yadav,8906637717,venkateshyadav40@gmail.com,33,Female,Married,"11,09,000",348,426320819402,Employed,1
CUST10538,Teja,Sharma,6973497696,tejasharma59@gmail.com,34,Female,Single,"26,52,000",380,625617008841,Student,4
CUST10539,Venkatesh,Naidu,9196642707,venkateshnaidu66@gmail.com,23,Male,Single,"16,10,000",645,830970051952,Unemployed,3
CUST10540,Rajesh,Kumar,9273886637,rajeshkumar77@gmail.com,28,Female,Single,"27,31,000",636,215584043185,Unemployed,4
CUST10541,Lakshmi,Patel,6907366537,lakshmipatel94@gmail.com,38,Male,Married,"19,53,000",731,171548692391,Self-Employed,1
CUST10542,Divya,Goud,6339722173,divyagoud80@gmail.com,55,Female,Married,"21,88,000",584,984109856874,Employed,1
CUST10543,Kiran,Dasari,6459316048,kirandasari72@gmail.com,43,Male,Single,"7,05,000",719,536829207509,Retired,4
CUST10544,Anusha,Babu,9080164423,anushababu20@gmail.com,27,Male,Married,"11,99,000",779,238064787223,Employed,3
CUST10545,Kiran,Yadav,9948917126,kiranyadav54@gmail.com,33,Female,Single,"27,25,000",739,891553155583,Self-Employed,2
CUST10546,Rajesh,Rao,8054522471,rajeshrao11@gmail.com,29,Female,Married,"6,91,000",459,256833562673,Employed,2
CUST10547,Anusha,Patel,6232063208,anushapatel2@gmail.com,53,Male,Single,"4,30,000",894,840824161966,Self-Employed,4
CUST10548,Divya,Naidu,7120111990,divyanaidu42@gmail.com,56,Male,Single,"30,34,000",604,485163337347,Student,3
CUST10549,Ravi,Babu,8853715725,ravibabu34@gmail.com,44,Male,Single,"7,13,000",685,673784267277,Student,0
CUST10550,Lakshmi,Reddy,8955286291,lakshmireddy16@gmail.com,23,Male,Single,"26,86,000",615,552580636812,Retired,1
CUST10551,Venkatesh,Babu,8270356331,venkateshbabu47@gmail.com,36,Male,Married,"2,17,000",508,875772267222,Student,4
CUST10552,Divya,Reddy,8475379597,divyareddy55@gmail.com,54,Female,Single,"8,80,000",694,651736625996,Student,0
CUST10553,Teja,Naidu,6481029502,tejanaidu52@gmail.com,53,Male,Single,"7,27,000",800,390729654965,Self-Employed,4
CUST10554,Lakshmi,Sharma,8591975473,lakshmisharma73@gmail.com,52,Female,Single,"20,56,000",650,762424268608,Student,2
CUST10555,Teja,Rao,8433881163,tejarao100@gmail.com,30,Female,Single,"6,91,000",477,584156143309,Unemployed,3
CUST10556,Divya,Rao,6560236174,divyarao1@gmail.com,32,Male,Married,"10,15,000",693,214423009025,Student,0
CUST10557,Sita,Patel,6484200340,sitapatel32@gmail.com,57,Male,Single,"30,49,000",729,145052589048,Employed,1
CUST10558,Divya,Sharma,9670376896,divyasharma10@gmail.com,31,Male,Married,"17,27,000",765,942877561799,Self-Employed,0
CUST10559,Sita,Yadav,9220265430,sitayadav42@gmail.com,42,Male,Married,"25,53,000",701,417116940166,Self-Employed,1
CUST10560,Divya,Patel,9240983748,divyapatel93@gmail.com,37,Female,Single,"19,90,000",769,526239128509,Retired,0
CUST10561,Venkatesh,Babu,9242830570,venkateshbabu68@gmail.com,51,Female,Married,"17,03,000",667,123168671759,Student,4
CUST10562,Teja,Babu,9746150319,tejababu69@gmail.com,23,Male,Single,"13,95,000",694,499093344245,Unemployed,2
CUST10563,Venkatesh,Dasari,6103871445,venkateshdasari23@gmail.com,53,Female,Married,"26,50,000",715,715177074679,Retired,2
CUST10564,Anusha,Yadav,6054481700,anushayadav52@gmail.com,23,Female,Married,"15,16,000",771,229360790654,Student,3
CUST10565,Lakshmi,Babu,7502552025,lakshmibabu27@gmail.com,25,Female,Single,"8,74,000",850,342358985898,Unemployed,1
CUST10566,Sita,Kumar,6388851423,sitakumar20@gmail.com,34,Male,Married,"18,41,000",798,189787004219,Self-Employed,4
CUST10567,Mounika,Dasari,8806895249,mounikadasari39@gmail.com,48,Male,Single,"22,35,000",623,327566632583,Retired,0
CUST10568,Ravi,Reddy,8857663177,ravireddy3@gmail.com,23,Female,Single,"5,64,000",652,854435782476,Retired,4
CUST10569,Ravi,Patel,9849464365,ravipatel99@gmail.com,49,Female,Married,"4,53,000",833,557165623140,Employed,2
CUST10570,Kiran,Goud,8987094394,kirangoud12@gmail.com,41,Female,Married,"13,50,000",430,302908709045,Student,4
CUST10571,Anusha,Reddy,8898273934,anushareddy100@gmail.com,48,Male,Married,"24,52,000",698,553932138294,Unemployed,3
CUST10572,Lakshmi,Sharma,7526689922,lakshmisharma68@gmail.com,49,Male,Single,"26,20,000",654,628783443680,Retired,1
CUST10573,Kiran,Patel,9006203720,kiranpatel79@gmail.com,21,Female,Single,"14,67,000",675,967702688468,Student,1
CUST10574,Lakshmi,Dasari,7642131968,lakshmidasari81@gmail.com,23,Female,Married,"9,45,000",340,807759279283,Unemployed,0
CUST10575,Rajesh,Rao,8870840707,rajeshrao91@gmail.com,42,Female,Single,"30,13,000",775,925640826928,Employed,1
CUST10576,Rajesh,Babu,7472056367,rajeshbabu73@gmail.com,37,Male,Married,"10,06,000",413,988548365644,Student,1
CUST10577,Teja,Naidu,9681330735,tejanaidu35@gmail.com,42,Female,Married,"14,72,000",674,882066168876,Student,3
CUST10578,Ravi,Naidu,6833304038,ravinaidu25@gmail.com,25,Male,Married,"17,38,000",694,161663276703,Retired,0
CUST10579,Venkatesh,Babu,6261407812,venkateshbabu79@gmail.com,48,Male,Single,"25,70,000",515,754950308311,Student,0
CUST10580,Teja,Sharma,7210460544,tejasharma30@gmail.com,24,Male,Single,"25,99,000",739,824299220539,Unemployed,2
CUST10581,Mounika,Yadav,9456280299,mounikayadav97@gmail.com,55,Male,Married,"7,21,000",778,925295544780,Employed,2
CUST10582,Mounika,Rao,9139254646,mounikarao97@gmail.com,40,Female,Married,"19,62,000",893,454491424663,Retired,4
CUST10583,Lakshmi,Babu,8454754680,lakshmibabu8@gmail.com,38,Female,Single,"21,56,000",669,415286296524,Student,3
CUST10584,Divya,Patel,8951258293,divyapatel40@gmail.com,55,Female,Single,"17,30,000",758,683201515071,Retired,2
CUST10585,Anusha,Dasari,9182629062,anushadasari33@gmail.com,37,Male,Single,"26,72,000",735,646250220042,Unemployed,3
CUST10586,Rajesh,Yadav,6297721923,rajeshyadav66@gmail.com,58,Male,Married,"17,22,000",610,865969121661,Retired,0
CUST10587,Lakshmi,Babu,9884040480,lakshmibabu29@gmail.com,35,Female,Single,"12,96,000",716,155196021605,Retired,3
CUST10588,Teja,Rao,8379345184,tejarao61@gmail.com,46,Male,Married,"10,33,000",682,858047273941,Retired,4
CUST10589,Kiran,Goud,6403860785,kirangoud38@gmail.com,35,Female,Married,"5,48,000",404,498398861474,Retired,2
CUST10590,Ravi,Yadav,7452352852,raviyadav44@gmail.com,30,Male,Single,"22,19,000",654,992090015858,Unemployed,2
CUST10591,Kiran,Rao,8693807987,kiranrao68@gmail.com,40,Female,Married,"22,25,000",723,616321908515,Retired,0
CUST10592,Mounika,Reddy,8847044209,mounikareddy21@gmail.com,52,Female,Single,"21,71,000",723,754905573461,Student,4
CUST10593,Teja,Naidu,6096091744,tejanaidu84@gmail.com,50,Male,Married,"28,18,000",482,387843369515,Employed,2
CUST10594,Rajesh,Babu,8336228442,rajeshbabu20@gmail.com,29,Male,Married,"23,40,000",731,706647407064,Student,4
CUST10595,Divya,Kumar,8886289816,divyakumar41@gmail.com,45,Female,Single,"14,45,000",741,954524231659,Retired,1
CUST10596,Ravi,Reddy,7037186812,ravireddy35@gmail.com,44,Male,Married,"27,73,000",321,931336819059,Employed,3
CUST10597,Kiran,Goud,9241361268,kirangoud31@gmail.com,35,Male,Single,"3,28,000",736,924853287481,Employed,2
CUST10598,Mounika,Dasari,9175385181,mounikadasari64@gmail.com,54,Female,Single,"4,44,000",815,547092899538,Student,1
CUST10599,Mounika,Sharma,7752100362,mounikasharma47@gmail.com,39,Female,Single,"4,62,000",473,156926633168,Employed,0
CUST10600,Ravi,Kumar,6382413568,ravikumar2@gmail.com,47,Female,Married,"7,11,000",654,520102491814,Retired,0
CUST10601,Rajesh,Babu,7696698137,rajeshbabu86@gmail.com,32,Female,Married,"2,77,000",408,684619995496,Retired,0
CUST10602,Rajesh,Rao,9831100171,rajeshrao19@gmail.com,23,Female,Married,"15,27,000",699,938528707499,Retired,3
CUST10603,Sita,Babu,7986728444,sitababu5@gmail.com,23,Male,Married,"16,39,000",781,634833933790,Self-Employed,1
CUST10604,Rajesh,Kumar,7004317053,rajeshkumar36@gmail.com,44,Female,Single,"22,13,000",600,527905091816,Unemployed,1
CUST10605,Sita,Sharma,7099121776,sitasharma44@gmail.com,34,Female,Married,"30,72,000",518,726463193743,Student,4
CUST10606,Anusha,Kumar,6917116605,anushakumar77@gmail.com,27,Male,Married,"22,18,000",497,269821065890,Student,1
CUST10607,Divya,Kumar,7934194162,divyakumar77@gmail.com,23,Male,Married,"25,40,000",612,998010327686,Self-Employed,0
CUST10608,Ravi,Kumar,9281971382,ravikumar14@gmail.com,53,Female,Single,"30,25,000",341,436408145959,Employed,2
CUST10609,Teja,Yadav,7459493308,tejayadav8@gmail.com,37,Female,Single,"3,09,000",746,132508168806,Retired,3
CUST10610,Mounika,Reddy,8911058652,mounikareddy66@gmail.com,44,Male,Single,"6,33,000",725,661312156118,Self-Employed,0
CUST10611,Venkatesh,Goud,9423891282,venkateshgoud46@gmail.com,25,Male,Married,"10,96,000",802,696368014430,Unemployed,3
CUST10612,Mounika,Rao,8038570135,mounikarao85@gmail.com,22,Female,Single,"10,97,000",699,514917390714,Student,1
CUST10613,Sita,Naidu,7127426360,sitanaidu21@gmail.com,28,Male,Married,"19,83,000",575,162909346255,Self-Employed,4
CUST10614,Kiran,Sharma,7049017725,kiransharma97@gmail.com,54,Female,Single,"21,13,000",325,543295339429,Self-Employed,0
CUST10615,Mounika,Yadav,7933815578,mounikayadav17@gmail.com,53,Female,Married,"17,83,000",708,357599641098,Self-Employed,0
CUST10616,Teja,Sharma,6268866119,tejasharma66@gmail.com,39,Male,Married,"10,77,000",853,795756999223,Employed,3
CUST10617,Mounika,Goud,7132416124,mounikagoud94@gmail.com,56,Female,Married,"7,79,000",670,110948795725,Retired,4
CUST10618,Lakshmi,Naidu,6625519267,lakshminaidu35@gmail.com,53,Female,Married,"8,92,000",637,754941297207,Unemployed,3
CUST10619,Ravi,Sharma,7392941893,ravisharma47@gmail.com,33,Female,Married,"14,11,000",765,990823953238,Employed,3
CUST10620,Teja,Dasari,6272404784,tejadasari98@gmail.com,31,Male,Married,"16,45,000",900,990694190589,Employed,1
CUST10621,Mounika,Kumar,6623937232,mounikakumar16@gmail.com,34,Female,Single,"12,38,000",450,632535028978,Employed,0
CUST10622,Divya,Yadav,9049690505,divyayadav92@gmail.com,33,Female,Married,"16,17,000",321,788308164192,Employed,1
CUST10623,Kiran,Dasari,7580893316,kirandasari22@gmail.com,42,Female,Married,"14,63,000",608,816458998360,Unemployed,4
CUST10624,Lakshmi,Sharma,6074854762,lakshmisharma27@gmail.com,23,Female,Married,"4,40,000",722,228237393398,Employed,3
CUST10625,Kiran,Reddy,6306971178,kiranreddy29@gmail.com,49,Male,Single,"5,86,000",695,482937565819,Retired,0
CUST10626,Lakshmi,Naidu,9122810014,lakshminaidu61@gmail.com,56,Female,Married,"27,67,000",537,868424782934,Self-Employed,4
CUST10627,Lakshmi,Goud,6864809322,lakshmigoud7@gmail.com,30,Male,Single,"17,03,000",840,504584219870,Employed,3
CUST10628,Ravi,Babu,6486325617,ravibabu71@gmail.com,43,Female,Single,"18,58,000",370,189637172402,Unemployed,4
CUST10629,Mounika,Yadav,6599220551,mounikayadav97@gmail.com,60,Female,Married,"9,57,000",710,627243258747,Unemployed,4
CUST10630,Venkatesh,Dasari,6128445014,venkateshdasari48@gmail.com,28,Male,Married,"27,53,000",516,345583300755,Employed,0
CUST10631,Anusha,Patel,6211032875,anushapatel57@gmail.com,33,Male,Single,"26,69,000",862,191185039991,Self-Employed,4
CUST10632,Kiran,Goud,8650573335,kirangoud99@gmail.com,26,Female,Single,"14,73,000",525,511215555185,Self-Employed,3
CUST10633,Divya,Sharma,6168724642,divyasharma79@gmail.com,60,Female,Single,"23,19,000",602,104771860526,Unemployed,4
CUST10634,Anusha,Patel,6924583290,anushapatel97@gmail.com,54,Female,Single,"7,89,000",716,330787110089,Retired,1
CUST10635,Divya,Patel,6735995838,divyapatel13@gmail.com,29,Female,Single,"18,87,000",763,651459692168,Employed,4
CUST10636,Rajesh,Babu,6372613144,rajeshbabu18@gmail.com,42,Female,Single,"4,52,000",830,257503747208,Employed,2
CUST10637,Venkatesh,Yadav,8249651381,venkateshyadav56@gmail.com,23,Male,Married,"10,42,000",345,462739583366,Employed,3
CUST10638,Ravi,Rao,8303149750,ravirao50@gmail.com,39,Female,Married,"23,03,000",713,143833280757,Retired,0
CUST10639,Mounika,Patel,9629649265,mounikapatel22@gmail.com,46,Female,Single,"11,75,000",724,636432850854,Student,1
CUST10640,Teja,Patel,7704790565,tejapatel48@gmail.com,49,Female,Married,"29,29,000",360,958020118934,Student,4
CUST10641,Anusha,Yadav,8705750879,anushayadav75@gmail.com,23,Female,Single,"21,13,000",752,570727295835,Self-Employed,3
CUST10642,Kiran,Yadav,6130217040,kiranyadav9@gmail.com,21,Male,Single,"17,09,000",798,979996249636,Employed,4
CUST10643,Anusha,Reddy,8765370997,anushareddy44@gmail.com,29,Male,Married,"27,06,000",695,766259370108,Unemployed,1
CUST10644,Ravi,Goud,6508087381,ravigoud14@gmail.com,23,Male,Married,"14,90,000",676,790505423145,Unemployed,0
CUST10645,Ravi,Naidu,8919136995,ravinaidu43@gmail.com,36,Male,Single,"28,77,000",627,367823769590,Unemployed,2
CUST10646,Divya,Kumar,9708624169,divyakumar92@gmail.com,60,Male,Married,"23,75,000",373,727429043793,Employed,3
CUST10647,Teja,Sharma,6364994821,tejasharma8@gmail.com,58,Female,Married,"6,64,000",687,571298468704,Employed,0
CUST10648,Mounika,Reddy,6308440552,mounikareddy90@gmail.com,54,Male,Married,"13,22,000",721,279724839166,Unemployed,3
CUST10649,Mounika,Goud,9287230835,mounikagoud12@gmail.com,54,Female,Married,"16,18,000",710,213299522134,Employed,4
CUST10650,Divya,Dasari,7106369253,divyadasari50@gmail.com,21,Male,Single,"19,29,000",740,437792563581,Student,2
CUST10651,Venkatesh,Yadav,6576655708,venkateshyadav75@gmail.com,56,Female,Married,"25,03,000",490,588414576374,Retired,4
CUST10652,Mounika,Kumar,7154886444,mounikakumar16@gmail.com,22,Female,Married,"9,02,000",836,533027733758,Employed,1
CUST10653,Venkatesh,Dasari,8333625249,venkateshdasari62@gmail.com,41,Male,Married,"6,28,000",714,501027315536,Retired,3
CUST10654,Teja,Dasari,7295599123,tejadasari79@gmail.com,24,Female,Single,"8,83,000",626,119367555336,Unemployed,2
CUST10655,Teja,Kumar,8410266545,tejakumar19@gmail.com,57,Female,Married,"14,75,000",603,937295817357,Unemployed,2
CUST10656,Sita,Naidu,7902350436,sitanaidu34@gmail.com,40,Male,Single,"21,84,000",758,343002263353,Employed,2
CUST10657,Mounika,Naidu,9901835700,mounikanaidu98@gmail.com,43,Female,Single,"6,25,000",738,510589841095,Self-Employed,2
CUST10658,Ravi,Patel,6323080037,ravipatel2@gmail.com,24,Male,Married,"29,61,000",729,803306276407,Employed,3
CUST10659,Teja,Rao,9154636900,tejarao82@gmail.com,32,Female,Single,"10,55,000",689,960091458297,Unemployed,3
